#He so k la
3.0
#Number of Nodes
90
# list of nodes
#x #y #z
33.9722964793522 43.7225195376369 0.0
99.87856494430248 4.772428116111647 0.0
92.59689929051515 85.35004925281733 0.0
27.929309237085302 96.80462297093061 0.0
5.815153793734158 2.8382792261891483 0.0
78.1306819969675 44.390725412024935 0.0
54.17728701649973 2.4591333762673324 0.0
4.6232335054688365 66.06030486277568 0.0
57.417773362320844 90.63679124134845 0.0
3.799537845662183 40.21572532016792 0.0
29.245178751521184 5.619329659696035 0.0
56.08254910209823 63.188444492160436 0.0
55.315826314957725 32.04551399410229 0.0
80.33413209135415 17.501528172849714 0.0
25.398808826928338 74.89241981777518 0.0
7.209265153200089 87.53754061456854 0.0
15.796297452595459 25.286787277563022 0.0
99.31069871322521 46.53801715218436 0.0
79.38174528763469 69.96830767735948 0.0
96.6337714543887 21.751434326637792 0.0
74.31170435449695 97.05664711491144 0.0
40.25331556714896 81.71367238494383 0.0
41.92183598320145 19.551771765825233 0.0
13.072572751978072 52.36640647727427 0.0
48.79827406763591 44.82980517332611 0.0
97.99130507570248 74.37812424573562 0.0
76.07266221217562 30.467065952131478 0.0
80.73181884194506 2.4929989910908077 0.0
37.984405195503015 63.03447045005676 0.0
66.84849714542574 54.34790853550194 0.0
62.548934588534316 42.964363575651845 0.0
3.742273686551976 26.151336217310536 0.0
19.714035343061134 2.373313136185241 0.0
58.53970343636731 17.261987631405876 0.0
44.69722504114001 29.542202673182295 0.0
77.39594525481641 84.58320180866778 0.0
90.78047294779012 14.335802004634177 0.0
24.555249524848147 54.32903551892274 0.0
85.6751155221082 33.158560853433045 0.0
65.15099288360014 10.16518554561096 0.0
81.93939165821803 54.5510775916152 0.0
15.10343953680831 36.55439877866647 0.0
44.51720442531449 91.88843544984087 0.0
47.42754699865062 2.313461892263618 0.0
19.809673303115115 76.71903687751602 0.0
1.9066832228554587 80.20355184407731 0.0
27.639325903474727 85.5454529873769 0.0
1.459691077571526 50.28201500516116 0.0
71.00830393576047 64.93896432336228 0.0
35.91213200829211 95.91136409794231 0.0
38.468889713854445 11.047107740872995 0.0
25.209264150903543 30.333912406194106 0.0
13.024107975005364 68.12482943474654 0.0
37.33895873550067 53.2466421589483 0.0
