#He so k la
3.0
#Number of Nodes
151
# list of nodes
#x #y #z
33.79827457888455 28.78603136819433 0.0
0.9523277538319491 2.5454326023508256 0.0
1.197273399002412 38.04732965759979 0.0
32.863521239466436 1.2214238134228361 0.0
14.398825013947407 19.671272839097337 0.0
20.46950246250875 38.543060085223246 0.0
14.944635478845393 1.295615892665276 0.0
38.56960035911555 14.781614306635072 0.0
23.712556257517168 11.531563921606336 0.0
1.4826653606438898 17.804344520814954 0.0
38.27383530842609 38.44443018176828 0.0
22.040986933596272 26.642565344810773 0.0
10.135870392402227 29.500112766433592 0.0
28.773767510225138 38.53160196007456 0.0
8.921990012599636 9.044657825500195 0.0
31.91902630048334 18.587647676198525 0.0
1.4906246160483683 26.320030548314914 0.0
39.05876390983105 3.380886037368287 0.0
9.654986600657546 38.393007833165385 0.0
24.440017894874565 1.30040590268165 0.0
8.173259669866994 1.3211665253646843 0.0
32.09410339558167 7.65653962172719 0.0
38.87026134719587 23.64313293387436 0.0
19.93864729651844 16.90935468410845 0.0
16.88576704525426 9.984852651656082 0.0
7.3120703776980625 15.803607933984477 0.0
14.441684506477774 25.370136148159464 0.0
17.250968093687792 32.60056015258073 0.0
4.396014982200138 33.003755105146844 0.0
28.050149059633675 25.60327639052758 0.0
7.326302340560747 23.98513139983795 0.0
21.55030821255523 5.703870703562298 0.0
33.3943450821407 34.24976719329552 0.0
1.169948362642992 10.288381176898474 0.0
17.480960685308393 13.815067897008399 0.0
23.0927241696459 35.756870720104324 0.0
11.564427296234381 35.58987649759391 0.0
38.622918697233104 33.44759969343526 0.0
35.35845548367415 19.062776162719466 0.0
13.03056787273186 14.925672893589143 0.0
1.4195090381796145 30.775001464897386 0.0
26.372714414836622 18.760741680775144 0.0
38.099683189013476 29.803608280749895 0.0
28.544487268495452 7.073889152711021 0.0
34.7347670920866 23.878654181300995 0.0
31.843866508752104 15.199871145706716 0.0
19.026355812934938 23.882785281495387 0.0
11.076554365900092 3.932793106270665 0.0
25.632388515437555 32.10937734518595 0.0
35.371782048067146 9.78183220900776 0.0
24.50198763260654 38.76822087268144 0.0
1.515451369232979 22.133437923435167 0.0
1.484444303579681 6.727718116542211 0.0
3.9308713478525954 1.1809420694485935 0.0
32.16545129963093 37.89410782423374 0.0
29.26805294569668 28.892475318492195 0.0
28.827762452611275 1.5471220309294047 0.0
6.388262018907587 11.59468528722124 0.0
10.442684712467567 25.504009334992883 0.0
33.85823435250211 4.621368349729822 0.0
29.862527976906996 9.976357003824358 0.0
17.91430987953127 1.4080505569497634 0.0
24.015487114087946 24.110126888759304 0.0
15.464101244472754 35.6812966277121 0.0
15.534028370941998 28.871073438118167 0.0
7.283894282828354 31.183560421053492 0.0
32.556453124709556 11.944705882310442 0.0
37.46927020110599 1.2201694559411786 0.0
24.750250507021807 7.323849610489019 0.0
3.748225801014767 29.268541991923854 0.0
9.21892991970389 21.408594614318282 0.0
16.436822705522808 5.582912564766222 0.0
4.411187917691285 36.25389504209433 0.0
20.401257291084477 12.80395067752354 0.0
6.763280023157191 3.7849173455405656 0.0
6.3998715508143915 18.879663405735577 0.0
26.096580222147104 13.9683835704394 0.0
11.586260657224742 1.2288992599403263 0.0
31.356101952195022 25.37324457328625 0.0
20.791664970852302 9.31125393711317 0.0
29.10808484504944 32.44598039115626 0.0
18.024722504063202 20.214786556132267 0.0
7.565350528883919 35.10590479321465 0.0
38.61486336852813 18.61921422978241 0.0
12.798965399371495 9.5144393798593 0.0
18.10067671364692 26.77277121438541 0.0
35.47804754059286 6.878758115895229 0.0
26.90743428783582 4.091388810295414 0.0
15.698522777745534 22.711534014529768 0.0
22.926369434186576 19.56388576396533 0.0
1.3400751603762224 14.998504836461892 0.0
6.271500454188256 6.946107078908244 0.0
25.93086323168571 27.848303554090588 0.0
30.264824862778294 35.30399581554408 0.0
11.512292293632019 17.48758955323356 0.0
23.398216287496076 15.861991100979353 0.0
4.712769367448422 15.480958125616343 0.0
13.16333952972605 38.4679510988332 0.0
32.362333304428134 31.426277505403306 0.0
35.28501118863335 15.934448231477813 0.0
19.302933568436703 29.71387710828333 0.0
1.4325056738592352 34.44888495337147 0.0
26.21727735242949 22.261993677141355 0.0
3.6529146230295786 5.028148109274511 0.0
16.118710577110203 16.723525737709267 0.0
10.104161576231618 6.314041671115791 0.0
18.92511087765245 35.684921122257684 0.0
36.274733657050966 3.6666093120797822 0.0
12.284581325384226 22.396686769949604 0.0
26.603206110781315 35.90097423621881 0.0
38.8083739354885 9.86108882580521 0.0
36.07724956229112 12.588692446899543 0.0
38.386138769044805 36.00416988508986 0.0
13.909989278955665 7.417368060567568 0.0
13.772417950410812 32.17524892748892 0.0
6.713184982057594 27.397116776024156 0.0
23.46614405377242 4.051380573425079 0.0
4.0419506843210655 25.00967550741588 0.0
10.644220464964674 11.335003146533888 0.0
29.307066263195114 13.076768548314085 0.0
38.04150495131302 26.744001758907682 0.0
26.484336183614708 10.259592908418472 0.0
9.146818041329052 13.762894040837073 0.0
16.574589446457885 38.852343634318316 0.0
30.688938575427134 4.273746615210527 0.0
2.8119429536403295 12.822218067599515 0.0
35.479387098348234 35.71525584770629 0.0
36.9639114674826 21.679479134743318 0.0
29.405352183414326 21.930645820944758 0.0
19.095952202290555 3.9223085790599503 0.0
34.66720654991909 38.784733007066066 0.0
32.81959709823002 21.775070566270763 0.0
14.649053624523352 12.188337189971845 0.0
6.8960524147399775 38.64275222890649 0.0
21.611813851216812 32.491835116028525 0.0
10.176388362809954 32.755858221932456 0.0
9.122646925823293 18.362993384379457 0.0
3.5681553662928107 19.10666221657744 0.0
4.827532708745477 21.773596530125637 0.0
28.663998518326657 16.871627682240522 0.0
14.203868716868147 4.0716703795418425 0.0
4.1592855433289735 9.403072660080692 0.0
38.258988697530974 6.7702229796394535 0.0
21.07651543342024 1.5459586627233217 0.0
12.84079625367361 28.26320781022762 0.0
3.7394273620421052 39.054020485818484 0.0
35.640040657771344 32.14205932654807 0.0
18.72269697617112 7.243833091533186 0.0
34.808719954216386 26.403467526934037 0.0
21.097654604689552 22.326871719271352 0.0
23.38553773214686 29.756761167820986 0.0
#nguong BER
0.001
#Ma tran yeu cau D
#source_index dest_index bw don vi Mbps
0 0 263
0 1 62
0 2 220
0 3 350
0 4 339
0 5 105
0 6 219
0 7 311
0 8 288
0 9 500
0 10 314
0 11 119
0 12 173
0 13 281
0 14 174
0 15 308
0 16 277
0 17 187
0 18 152
0 19 310
0 20 136
0 21 400
0 22 295
0 23 576
0 24 221
0 25 120
0 26 198
0 27 223
0 28 136
0 29 187
0 30 214
0 31 121
0 32 94
0 33 158
0 34 493
0 35 261
0 36 333
0 37 360
0 38 275
0 39 176
0 40 232
0 41 259
0 42 189
0 43 192
0 44 144
0 45 49
0 46 255
0 47 326
0 48 160
0 49 268
0 50 326
0 51 381
0 52 104
0 53 346
0 54 212
0 55 245
0 56 347
0 57 174
0 58 429
0 59 315
0 60 287
0 61 191
0 62 61
0 63 215
0 64 298
0 65 379
0 66 161
0 67 242
0 68 239
0 69 380
0 70 502
0 71 357
0 72 245
0 73 405
0 74 120
0 75 293
0 76 188
0 77 141
0 78 310
0 79 356
0 80 173
0 81 241
0 82 373
0 83 246
0 84 198
0 85 287
0 86 121
0 87 367
0 88 171
0 89 157
0 90 411
0 91 190
0 92 132
0 93 158
0 94 264
0 95 277
0 96 125
0 97 193
0 98 201
0 99 300
0 100 260
0 101 56
0 102 140
0 103 76
0 104 231
0 105 218
0 106 282
0 107 105
0 108 218
0 109 85
0 110 128
0 111 320
0 112 225
0 113 246
0 114 228
0 115 363
0 116 198
0 117 221
0 118 333
0 119 286
0 120 229
0 121 276
0 122 244
0 123 161
0 124 209
0 125 295
0 126 243
0 127 197
0 128 197
0 129 172
0 130 130
0 131 151
0 132 250
0 133 305
0 134 181
0 135 420
0 136 212
0 137 142
0 138 410
0 139 271
0 140 193
0 141 293
0 142 135
0 143 160
0 144 134
0 145 121
0 146 500
0 147 512
0 148 211
0 149 164
0 150 384
1 0 187
1 1 252
1 2 105
1 3 108
1 4 245
1 5 272
1 6 194
1 7 187
1 8 329
1 9 184
1 10 211
1 11 132
1 12 296
1 13 244
1 14 47
1 15 142
1 16 211
1 17 145
1 18 242
1 19 239
1 20 114
1 21 217
1 22 222
1 23 162
1 24 373
1 25 32
1 26 73
1 27 274
1 28 195
1 29 159
1 30 98
1 31 157
1 32 65
1 33 264
1 34 217
1 35 314
1 36 369
1 37 125
1 38 84
1 39 258
1 40 261
1 41 388
1 42 56
1 43 204
1 44 55
1 45 146
1 46 327
1 47 229
1 48 155
1 49 409
1 50 121
1 51 364
1 52 351
1 53 290
1 54 242
1 55 264
1 56 375
1 57 381
1 58 176
1 59 190
1 60 151
1 61 122
1 62 342
1 63 367
1 64 301
1 65 125
1 66 207
1 67 167
1 68 183
1 69 117
1 70 106
1 71 188
1 72 213
1 73 318
1 74 194
1 75 308
1 76 69
1 77 46
1 78 459
1 79 157
1 80 258
1 81 169
1 82 324
1 83 174
1 84 110
1 85 324
1 86 12
1 87 9
1 88 226
1 89 372
1 90 80
1 91 285
1 92 182
1 93 195
1 94 72
1 95 183
1 96 426
1 97 213
1 98 185
1 99 190
1 100 298
1 101 100
1 102 123
1 103 254
1 104 280
1 105 384
1 106 203
1 107 151
1 108 310
1 109 303
1 110 75
1 111 270
1 112 45
1 113 407
1 114 327
1 115 222
1 116 303
1 117 157
1 118 263
1 119 342
1 120 102
1 121 174
1 122 186
1 123 0
1 124 409
1 125 339
1 126 117
1 127 107
1 128 177
1 129 148
1 130 119
1 131 199
1 132 37
1 133 214
1 134 269
1 135 465
1 136 62
1 137 297
1 138 70
1 139 52
1 140 212
1 141 230
1 142 138
1 143 165
1 144 185
1 145 153
1 146 342
1 147 341
1 148 140
1 149 37
1 150 191
2 0 244
2 1 153
2 2 216
2 3 153
2 4 463
2 5 167
2 6 284
2 7 249
2 8 252
2 9 222
2 10 255
2 11 200
2 12 243
2 13 163
2 14 615
2 15 235
2 16 348
2 17 219
2 18 280
2 19 89
2 20 214
2 21 286
2 22 127
2 23 167
2 24 177
2 25 147
2 26 132
2 27 133
2 28 239
2 29 193
2 30 135
2 31 223
2 32 318
2 33 142
2 34 65
2 35 428
2 36 363
2 37 162
2 38 223
2 39 191
2 40 224
2 41 349
2 42 323
2 43 195
2 44 78
2 45 302
2 46 395
2 47 166
2 48 444
2 49 138
2 50 240
2 51 230
2 52 236
2 53 274
2 54 175
2 55 492
2 56 441
2 57 207
2 58 522
2 59 148
2 60 61
2 61 186
2 62 305
2 63 277
2 64 174
2 65 289
2 66 114
2 67 426
2 68 164
2 69 175
2 70 268
2 71 271
2 72 180
2 73 200
2 74 290
2 75 148
2 76 184
2 77 105
2 78 398
2 79 96
2 80 229
2 81 213
2 82 104
2 83 265
2 84 152
2 85 172
2 86 167
2 87 132
2 88 145
2 89 188
2 90 113
2 91 309
2 92 370
2 93 137
2 94 354
2 95 428
2 96 113
2 97 42
2 98 417
2 99 110
2 100 199
2 101 347
2 102 185
2 103 164
2 104 286
2 105 200
2 106 75
2 107 159
2 108 249
2 109 337
2 110 325
2 111 94
2 112 25
2 113 165
2 114 380
2 115 110
2 116 39
2 117 167
2 118 114
2 119 177
2 120 677
2 121 277
2 122 236
2 123 126
2 124 299
2 125 71
2 126 214
2 127 253
2 128 155
2 129 107
2 130 299
2 131 122
2 132 206
2 133 80
2 134 65
2 135 219
2 136 195
2 137 135
2 138 281
2 139 128
2 140 193
2 141 323
2 142 106
2 143 95
2 144 242
2 145 181
2 146 131
2 147 356
2 148 109
2 149 143
2 150 129
3 0 196
3 1 161
3 2 272
3 3 130
3 4 97
3 5 36
3 6 222
3 7 189
3 8 138
3 9 157
3 10 94
3 11 127
3 12 99
3 13 349
3 14 287
3 15 309
3 16 171
3 17 360
3 18 129
3 19 93
3 20 183
3 21 160
3 22 172
3 23 294
3 24 19
3 25 257
3 26 221
3 27 195
3 28 73
3 29 96
3 30 370
3 31 179
3 32 271
3 33 299
3 34 149
3 35 360
3 36 129
3 37 36
3 38 363
3 39 280
3 40 288
3 41 164
3 42 202
3 43 235
3 44 407
3 45 252
3 46 146
3 47 260
3 48 119
3 49 89
3 50 320
3 51 304
3 52 199
3 53 329
3 54 90
3 55 274
3 56 116
3 57 347
3 58 169
3 59 154
3 60 176
3 61 20
3 62 221
3 63 220
3 64 177
3 65 190
3 66 296
3 67 212
3 68 287
3 69 203
3 70 322
3 71 48
3 72 161
3 73 216
3 74 174
3 75 109
3 76 153
3 77 180
3 78 332
3 79 165
3 80 260
3 81 409
3 82 199
3 83 87
3 84 161
3 85 360
3 86 98
3 87 286
3 88 245
3 89 301
3 90 92
3 91 75
3 92 125
3 93 51
3 94 214
3 95 327
3 96 82
3 97 178
3 98 111
3 99 176
3 100 174
3 101 93
3 102 147
3 103 214
3 104 216
3 105 78
3 106 171
3 107 234
3 108 246
3 109 371
3 110 40
3 111 89
3 112 0
3 113 119
3 114 235
3 115 192
3 116 173
3 117 259
3 118 209
3 119 284
3 120 253
3 121 202
3 122 98
3 123 221
3 124 139
3 125 249
3 126 316
3 127 99
3 128 346
3 129 141
3 130 80
3 131 419
3 132 276
3 133 315
3 134 289
3 135 286
3 136 249
3 137 153
3 138 102
3 139 253
3 140 183
3 141 154
3 142 162
3 143 175
3 144 247
3 145 137
3 146 163
3 147 185
3 148 86
3 149 205
3 150 249
4 0 274
4 1 309
4 2 221
4 3 282
4 4 167
4 5 177
4 6 9
4 7 503
4 8 298
4 9 192
4 10 157
4 11 250
4 12 309
4 13 118
4 14 254
4 15 300
4 16 358
4 17 60
4 18 141
4 19 295
4 20 433
4 21 153
4 22 196
4 23 86
4 24 126
4 25 120
4 26 296
4 27 204
4 28 149
4 29 224
4 30 321
4 31 49
4 32 247
4 33 364
4 34 202
4 35 307
4 36 75
4 37 240
4 38 175
4 39 346
4 40 273
4 41 256
4 42 214
4 43 150
4 44 203
4 45 278
4 46 367
4 47 290
4 48 209
4 49 82
4 50 228
4 51 226
4 52 136
4 53 212
4 54 169
4 55 374
4 56 195
4 57 370
4 58 297
4 59 80
4 60 219
4 61 373
4 62 341
4 63 273
4 64 527
4 65 255
4 66 300
4 67 233
4 68 250
4 69 323
4 70 233
4 71 107
4 72 189
4 73 380
4 74 332
4 75 306
4 76 195
4 77 455
4 78 227
4 79 217
4 80 188
4 81 413
4 82 376
4 83 193
4 84 154
4 85 162
4 86 95
4 87 197
4 88 149
4 89 409
4 90 122
4 91 248
4 92 251
4 93 298
4 94 30
4 95 151
4 96 124
4 97 122
4 98 216
4 99 208
4 100 221
4 101 190
4 102 177
4 103 301
4 104 283
4 105 208
4 106 426
4 107 189
4 108 262
4 109 108
4 110 109
4 111 172
4 112 183
4 113 312
4 114 143
4 115 359
4 116 239
4 117 139
4 118 239
4 119 195
4 120 325
4 121 180
4 122 283
4 123 297
4 124 177
4 125 126
4 126 174
4 127 249
4 128 260
4 129 78
4 130 113
4 131 146
4 132 178
4 133 108
4 134 312
4 135 255
4 136 208
4 137 55
4 138 162
4 139 171
4 140 245
4 141 223
4 142 68
4 143 158
4 144 171
4 145 57
4 146 138
4 147 57
4 148 366
4 149 39
4 150 131
5 0 187
5 1 151
5 2 78
5 3 202
5 4 61
5 5 280
5 6 84
5 7 301
5 8 101
5 9 391
5 10 423
5 11 231
5 12 312
5 13 93
5 14 125
5 15 217
5 16 248
5 17 106
5 18 203
5 19 193
5 20 403
5 21 208
5 22 179
5 23 283
5 24 208
5 25 90
5 26 390
5 27 169
5 28 222
5 29 377
5 30 174
5 31 139
5 32 214
5 33 195
5 34 149
5 35 304
5 36 245
5 37 142
5 38 290
5 39 155
5 40 183
5 41 232
5 42 338
5 43 161
5 44 120
5 45 330
5 46 234
5 47 214
5 48 246
5 49 244
5 50 180
5 51 304
5 52 396
5 53 156
5 54 266
5 55 350
5 56 294
5 57 143
5 58 636
5 59 202
5 60 238
5 61 129
5 62 131
5 63 358
5 64 459
5 65 64
5 66 435
5 67 195
5 68 377
5 69 157
5 70 389
5 71 126
5 72 200
5 73 156
5 74 292
5 75 146
5 76 183
5 77 367
5 78 364
5 79 390
5 80 227
5 81 218
5 82 276
5 83 369
5 84 218
5 85 119
5 86 138
5 87 180
5 88 230
5 89 219
5 90 165
