#He so k la
3.0
#Number of Nodes
77
# list of nodes
#x #y #z
36.45948814753357 18.924517588709943 0.0
97.33133315837244 98.91093668301671 0.0
8.008926354825515 90.94652716265205 0.0
96.23397361391122 33.587827121910166 0.0
58.625496766960794 65.04411942144044 0.0
3.061971914694235 47.44718800022603 0.0
75.33559922968007 1.685531081485342 0.0
0.8421746609321334 3.3641964758268994 0.0
55.73433518090245 98.4687680807017 0.0
61.19198697565562 36.91318849558682 0.0
32.124698014205926 77.51830476967022 0.0
85.5264030447026 73.03028137960891 0.0
28.028720050810627 55.935391759088255 0.0
10.171722343191984 24.559784535566678 0.0
4.409837611151531 75.35840668057772 0.0
47.697401440423356 4.678708647226242 0.0
91.53113908548096 13.609075090534319 0.0
21.201041508733674 4.40054472884018 0.0
45.347629035988554 39.5304177366401 0.0
74.90319182285495 87.65824541917476 0.0
75.14607444110123 50.07843042219788 0.0
94.44130315590041 59.797203449449796 0.0
15.27649049526288 64.90001230155752 0.0
43.89229385283034 89.86086815512529 0.0
17.661634258262087 79.88940177028847 0.0
81.5729898501966 33.53034114300134 0.0
46.658907614982404 76.23495735613766 0.0
70.9090653561556 15.10776045507036 0.0
69.36152023913321 94.7805409633623 0.0
54.596676038216664 18.22982017689499 0.0
51.29862410698827 51.84791744688047 0.0
96.51693795914694 75.10871166633524 0.0
21.366575645818948 18.407005952373638 0.0
17.40412183510598 31.49515574682251 0.0
83.86299415430005 99.25234471588395 0.0
44.893582708493014 62.29057622422238 0.0
27.47368953618969 65.11697152832011 0.0
93.04446081997811 86.98796684590027 0.0
29.69951106853606 32.26631699749706 0.0
86.13308000816801 22.635361575693285 0.0
1.536973385535147 85.14540751445122 0.0
38.65734713959174 9.330048981859878 0.0
12.16995380472084 41.459200070327576 0.0
6.03397368254859 32.558556438875456 0.0
85.15738089366815 43.05380843289076 0.0
8.040649467883755 13.892555638759083 0.0
5.195677688787715 67.07439901098246 0.0
57.96423759290085 45.4952243308332 0.0
56.18974180897487 84.98513975037594 0.0
60.99302127744828 6.682345130857607 0.0
78.43050530363641 79.50598884700611 0.0
66.28991910581267 55.5237128934119 0.0
61.05356610153852 27.168671492749084 0.0
10.184115041802116 51.867522482160766 0.0
13.430068214032628 71.91995316209547 0.0
10.177135027901423 3.497231530526438 0.0
26.028584695182694 41.57072370613888 0.0
74.76686032441623 68.51583458258506 0.0
38.04109823077885 57.335242386507076 0.0
22.752443104581154 95.94266006401264 0.0
96.43387459878961 23.788442461468996 0.0
47.370683741656755 22.432962000365315 0.0
84.33085321738696 62.186457123383846 0.0
36.44855526639329 40.014153779311556 0.0
38.594407409108854 76.24124254433171 0.0
35.84712637564576 67.58714165808594 0.0
73.76802230244724 25.494921885793147 0.0
80.89290458332574 4.076973138249238 0.0
54.27412031380092 37.15462262568417 0.0
50.08499284392312 11.780282490467679 0.0
69.5202259018719 36.47766940816299 0.0
97.22078250833086 45.156848546860914 0.0
39.91783071596475 2.9709220529845277 0.0
28.200263374653414 13.610020091458304 0.0
2.8039620831894934 57.5400710025248 0.0
40.64633607298527 31.34338858170424 0.0
19.32880529450011 49.220857176477814 0.0
#nguong BER
0.001
#Ma tran yeu cau D
#source_index dest_index bw don vi Mbps
0 0 70524
0 1 437
0 2 1242
0 3 1173
0 4 3172
0 5 5423
0 6 1386
0 7 1848
0 8 1176
0 9 4529
0 10 2928
0 11 1556
0 12 7788
0 13 5322
0 14 2966
0 15 7910
0 16 2166
0 17 7686
0 18 10119
0 19 986
0 20 2840
0 21 934
0 22 6252
0 23 1520
0 24 2621
0 25 5269
0 26 566
0 27 2150
0 28 1213
0 29 5824
0 30 4931
0 31 846
0 32 38059
0 33 16323
0 34 423
0 35 5269
0 36 3750
0 37 329
0 38 26990
0 39 6478
0 40 1961
0 41 32528
0 42 6314
0 43 11878
0 44 2115
0 45 10053
0 46 3511
0 47 6081
0 48 2578
0 49 14178
0 50 3054
0 51 5261
0 52 8985
0 53 4988
0 54 3179
0 55 8889
0 56 11211
0 57 1170
0 58 6778
0 59 1639
0 60 2714
0 61 28655
0 62 2279
0 63 9099
0 64 1645
0 65 2777
0 66 4159
0 67 5455
0 68 5098
0 69 20605
0 70 6203
0 71 559
0 72 13459
0 73 13484
0 74 1313
0 75 20454
0 76 7818
