#He so k la
3.0
#Number of Nodes
76
# list of nodes
#x #y #z
49.08001439830736 79.89901690404729 0.0
3.7121747779129675 2.5894010873718245 0.0
93.73956599911607 8.694196295658305 0.0
95.85434711639938 69.60035978725682 0.0
2.547835663286653 54.80511166406135 0.0
47.778004279167945 12.957520575209374 0.0
2.2485976816810584 97.02603068584736 0.0
70.43772580229856 45.540128947172036 0.0
34.05895795751958 44.37353522781536 0.0
94.12371244943836 42.08971194339732 0.0
65.4064851915449 94.1722503061552 0.0
15.257545230484542 24.625546474373284 0.0
17.254268537386345 71.08378165132841 0.0
71.43915489377811 19.990402121787465 0.0
31.110717414545906 4.349336921486028 0.0
67.11532419197091 78.74414372519585 0.0
24.280247307022805 93.24478528777192 0.0
86.03805412715808 92.45862349501405 0.0
70.02554080360463 3.566091143322674 0.0
53.62904511130432 32.65718411171697 0.0
54.614142442558375 58.89743759273322 0.0
32.476132181998935 59.21968451627903 0.0
33.327808339099256 21.711055990625262 0.0
78.22396661613098 60.39906302118059 0.0
8.57286936199079 36.161315584453945 0.0
90.07542192924355 26.579267597172535 0.0
17.713317205952197 49.873927620711044 0.0
13.934094882348099 14.796477217918147 0.0
82.99832984740021 79.47662548166655 0.0
91.4136592910572 53.46043974829381 0.0
4.802103792417598 76.28289014652344 0.0
47.409498541361195 42.38021099140456 0.0
6.08001460147561 24.45827626710776 0.0
37.67383266129997 9.662920707771116 0.0
80.19308293241687 39.07641662447398 0.0
24.490628215358146 17.78934010743939 0.0
44.91368416084839 64.61456306097122 0.0
54.1096807057329 93.93286369280202 0.0
26.884718685975777 35.189073892088736 0.0
11.941016655465447 56.67122404057428 0.0
89.61236931501163 14.254782607951142 0.0
58.89105238409573 9.82332024173315 0.0
61.27181142720287 24.001311242233637 0.0
15.67916980104965 94.59252306437331 0.0
57.252910847583536 43.09149713595792 0.0
62.06285972647689 52.29968858317716 0.0
64.01255848803459 86.45935036192827 0.0
77.73179049875564 12.525331064682248 0.0
37.97756891406449 79.40439402135458 0.0
40.817705978364444 30.354277563398185 0.0
48.252349356477495 21.936285216998883 0.0
54.14459290761637 65.72531576439928 0.0
8.145517890553894 63.653259035018344 0.0
43.01058868422913 52.00237595377404 0.0
39.752668106391845 57.40619092321876 0.0
31.887919778980972 28.26196874122797 0.0
58.34975032928461 3.4404695720423604 0.0
86.08403792973272 67.34730803353101 0.0
29.776085669401226 87.80705215316338 0.0
74.87227524509166 94.1096781930587 0.0
5.1755077913239225 46.709991638970905 0.0
45.47548181086435 4.787850209934638 0.0
27.282351114413856 76.05555929850283 0.0
12.64196073604371 5.049026132510072 0.0
69.80742726378399 10.20339262208071 0.0
97.6015797397946 29.21359417501132 0.0
78.09670920090667 2.8859684686926004 0.0
27.091056043319433 65.78059883637886 0.0
64.6379503153608 36.372057469463485 0.0
21.472471002623656 3.2969780141789204 0.0
73.14714395415228 64.74352687040462 0.0
81.85801844463705 25.413180314306523 0.0
19.326080944093285 39.66382860825463 0.0
27.034035104822706 49.29241760488453 0.0
5.298110163630891 13.246914212383107 0.0
62.72170466015851 66.224894852689 0.0
#nguong BER
0.001
#Ma tran yeu cau D
#source_index dest_index bw don vi Mbps
0 0 41828
0 1 986
0 2 1042
0 3 1001
0 4 3943
0 5 5037
0 6 691
0 7 2655
0 8 5404
0 9 3195
0 10 4510
0 11 5669
0 12 4604
0 13 4639
0 14 6016
0 15 14361
0 16 5082
0 17 613
0 18 1584
0 19 5320
0 20 5269
0 21 8499
0 22 1486
0 23 3301
0 24 5048
0 25 1623
0 26 5832
0 27 2610
0 28 4424
0 29 1947
0 30 1792
0 31 5117
0 32 5426
0 33 3886
0 34 4511
0 35 4574
0 36 8960
0 37 9274
0 38 2954
0 39 4871
0 40 1434
0 41 1842
0 42 6656
0 43 1740
0 44 6296
0 45 7286
0 46 6756
0 47 1757
0 48 10575
0 49 5640
0 50 3697
0 51 3792
0 52 7381
0 53 6027
0 54 4447
0 55 2862
0 56 932
0 57 3831
0 58 5826
0 59 3367
0 60 8714
0 61 3865
0 62 2513
0 63 3329
0 64 985
0 65 898
0 66 694
0 67 7548
0 68 2327
0 69 2306
0 70 1677
0 71 2187
0 72 3206
0 73 4601
0 74 2295
0 75 8614
1 0 1207
1 1 10747
1 2 506
1 3 143
1 4 2165
1 5 2347
1 6 29
1 7 675
1 8 1775
1 9 898
1 10 495
1 11 7053
1 12 1075
1 13 1856
1 14 7255
1 15 1305
1 16 869
1 17 45
1 18 762
1 19 2588
1 20 776
1 21 2036
1 22 1467
1 23 572
1 24 4094
1 25 563
1 26 1832
1 27 4848
1 28 716
1 29 411
1 30 668
1 31 1415
1 32 8077
1 33 3233
1 34 1170
1 35 4729
1 36 918
1 37 772
1 38 1895
1 39 1938
1 40 459
1 41 1218
1 42 2446
1 43 387
1 44 1712
1 45 1143
1 46 417
1 47 693
1 48 892
1 49 2790
1 50 1992
1 51 315
1 52 2207
1 53 725
1 54 711
1 55 1644
1 56 491
1 57 503
1 58 710
1 59 312
1 60 5011
1 61 2965
1 62 504
1 63 12474
1 64 445
1 65 246
1 66 334
1 67 1353
1 68 570
1 69 6725
1 70 191
1 71 645
1 72 2055
1 73 1389
1 74 8397
1 75 724
2 0 1220
2 1 470
2 2 4948
2 3 336
2 4 781
2 5 3552
2 6 150
2 7 1001
2 8 1260
2 9 2622
2 10 345
2 11 1848
2 12 854
2 13 4656
2 14 3340
2 15 1241
2 16 537
2 17 283
2 18 1977
2 19 2402
2 20 1250
2 21 1551
2 22 730
2 23 630
2 24 1639
2 25 2527
2 26 1095
2 27 1157
2 28 1149
2 29 977
2 30 353
2 31 1589
2 32 1622
2 33 2343
2 34 2738
2 35 1965
2 36 406
2 37 722
2 38 1129
2 39 1224
2 40 5603
2 41 1776
2 42 4765
2 43 191
2 44 1734
2 45 1685
2 46 494
2 47 4525
2 48 484
2 49 1513
2 50 1670
2 51 392
2 52 1346
2 53 1031
2 54 513
2 55 982
2 56 527
2 57 915
2 58 768
2 59 693
2 60 1998
2 61 2741
2 62 255
2 63 1603
2 64 1192
2 65 1971
2 66 2414
2 67 891
2 68 1261
2 69 1415
2 70 536
2 71 3329
2 72 631
2 73 969
2 74 839
2 75 1146
3 0 742
3 1 68
3 2 221
3 3 0
3 4 281
3 5 513
3 6 51
3 7 516
3 8 328
3 9 1617
3 10 529
3 11 327
3 12 296
3 13 689
3 14 540
3 15 1042
3 16 398
3 17 34
3 18 231
3 19 713
3 20 469
3 21 512
3 22 171
3 23 686
3 24 492
3 25 487
3 26 335
3 27 161
3 28 2098
3 29 434
3 30 201
3 31 621
3 32 462
3 33 547
3 34 592
3 35 433
3 36 555
3 37 447
3 38 307
3 39 451
3 40 152
3 41 141
3 42 1151
3 43 112
3 44 641
3 45 750
3 46 637
3 47 368
3 48 287
3 49 691
3 50 376
3 51 154
3 52 369
3 53 454
3 54 227
3 55 189
3 56 93
3 57 1990
3 58 325
3 59 504
3 60 862
3 61 516
3 62 116
3 63 289
3 64 120
3 65 29
3 66 107
3 67 423
3 68 396
3 69 365
3 70 610
3 71 449
3 72 220
3 73 404
3 74 178
3 75 974
4 0 4106
4 1 1736
4 2 824
4 3 254
4 4 34527
4 5 3973
4 6 593
4 7 1090
4 8 5276
4 9 1877
4 10 1130
4 11 10285
4 12 7021
4 13 3162
4 14 6543
4 15 3724
4 16 2859
4 17 369
4 18 1050
4 19 4541
4 20 2570
4 21 6896
4 22 2024
4 23 1270
4 24 15080
4 25 935
4 26 14842
4 27 4047
4 28 2039
4 29 1017
4 30 4709
4 31 3844
4 32 10432
4 33 4247
4 34 1918
4 35 6419
4 36 3127
4 37 1891
4 38 5098
4 39 23042
4 40 697
4 41 1911
4 42 5087
4 43 1828
4 44 3493
4 45 3638
4 46 1107
4 47 1278
4 48 2477
4 49 5600
4 50 3690
4 51 1208
4 52 29911
4 53 2923
4 54 2234
4 55 3357
4 56 802
4 57 1470
4 58 2700
4 59 912
4 60 58789
4 61 3216
4 62 1852
4 63 4198
4 64 578
4 65 692
4 66 803
4 67 7529
4 68 1446
4 69 4182
4 70 978
4 71 1553
4 72 5027
4 73 4871
4 74 3494
4 75 2547
5 0 4542
5 1 2807
5 2 3146
5 3 502
5 4 5203
5 5 90952
5 6 517
5 7 4037
5 8 7927
5 9 4751
5 10 1374
5 11 13178
5 12 3531
5 13 15779
5 14 29710
5 15 4161
5 16 2147
5 17 420
5 18 5650
5 19 17078
5 20 3630
5 21 6292
5 22 8183
5 23 2402
5 24 9002
5 25 3507
5 26 6081
5 27 5478
5 28 3016
5 29 2364
5 30 1914
5 31 8852
5 32 10607
5 33 34526
5 34 6545
5 35 17573
5 36 3284
5 37 2287
5 38 6942
5 39 5271
5 40 3516
5 41 18379
5 42 30968
5 43 947
5 44 8363
5 45 5594
5 46 1282
5 47 5365
5 48 2060
5 49 18780
5 50 31865
5 51 1794
5 52 6155
5 53 4842
5 54 2665
5 55 9217
5 56 6147
5 57 2387
5 58 2462
5 59 1508
5 60 12132
5 61 46234
5 62 1312
5 63 10251
5 64 3353
5 65 1657
5 66 3031
5 67 5776
5 68 4807
5 69 12010
5 70 1165
5 71 5284
5 72 4786
5 73 5126
5 74 5582
5 75 3599
6 0 590
6 1 266
6 2 120
6 3 8
6 4 385
6 5 430
6 6 0
6 7 242
6 8 282
6 9 326
6 10 197
6 11 727
6 12 1088
6 13 483
6 14 701
6 15 434
6 16 724
6 17 5
6 18 136
6 19 382
6 20 260
6 21 662
6 22 174
6 23 153
6 24 809
6 25 178
6 26 537
6 27 347
6 28 243
6 29 155
6 30 502
6 31 492
6 32 626
6 33 627
6 34 284
6 35 639
6 36 337
6 37 394
6 38 405
6 39 915
6 40 96
6 41 162
6 42 599
6 43 750
6 44 447
6 45 303
6 46 52
6 47 186
6 48 601
6 49 320
6 50 174
6 51 79
6 52 1625
6 53 221
6 54 216
6 55 205
6 56 128
6 57 272
6 58 498
6 59 252
6 60 1174
6 61 329
6 62 398
6 63 462
6 64 75
6 65 70
6 66 88
6 67 841
6 68 177
6 69 336
6 70 169
6 71 106
6 72 204
6 73 474
6 74 363
6 75 295
7 0 2387
7 1 745
7 2 1145
7 3 111
7 4 1069
7 5 4170
7 6 191
7 7 6263
7 8 2862
7 9 4406
7 10 849
7 11 3210
7 12 934
7 13 5491
7 14 3906
7 15 2679
7 16 680
7 17 279
7 18 1271
7 19 5747
7 20 2786
7 21 2921
7 22 1483
7 23 2570
7 24 2612
7 25 1373
7 26 1771
7 27 1364
7 28 2230
7 29 2746
7 30 790
7 31 3870
7 32 1844
7 33 2053
7 34 7864
7 35 2416
7 36 1806
7 37 1163
7 38 1322
7 39 1876
7 40 1015
7 41 1689
7 42 7499
7 43 332
7 44 5489
7 45 8177
7 46 1296
7 47 1561
7 48 1192
7 49 3507
7 50 3289
7 51 1399
7 52 2406
7 53 1492
7 54 1414
7 55 1636
7 56 693
7 57 1746
7 58 1036
7 59 1258
7 60 3281
7 61 2155
7 62 659
7 63 1630
7 64 752
7 65 1054
7 66 538
7 67 1736
7 68 3434
7 69 1281
7 70 1924
7 71 3391
7 72 1215
7 73 1533
7 74 889
7 75 3125
8 0 5129
8 1 1713
8 2 1341
8 3 562
8 4 5691
8 5 7666
8 6 377
8 7 2494
8 8 50078
8 9 3070
8 10 1746
8 11 12763
8 12 4571
8 13 6208
8 14 9978
8 15 3949
8 16 2352
8 17 366
8 18 1296
8 19 8988
8 20 5943
8 21 16007
8 22 3372
8 23 1615
8 24 10782
8 25 1891
8 26 13404
8 27 4615
8 28 2551
8 29 1502
8 30 2448
8 31 13596
8 32 9029
8 33 6029
8 34 3707
8 35 9367
8 36 5630
8 37 2097
8 38 13317
8 39 8991
8 40 1567
8 41 2832
8 42 10194
8 43 1110
8 44 7374
8 45 6286
8 46 2301
8 47 1941
8 48 3107
8 49 15890
8 50 6359
8 51 1678
8 52 8345
8 53 9518
8 54 6027
8 55 7764
8 56 1234
8 57 1829
8 58 2393
8 59 1693
8 60 15519
8 61 5495
8 62 2591
8 63 5481
8 64 875
8 65 835
8 66 944
8 67 8698
8 68 2369
8 69 4842
8 70 1428
8 71 2620
8 72 8139
8 73 20957
8 74 2917
8 75 4358
9 0 3770
9 1 959
9 2 3229
9 3 1232
9 4 1728
9 5 4921
9 6 274
9 7 3462
9 8 3063
9 9 22863
9 10 1654
9 11 4408
9 12 1891
9 13 9556
9 14 5032
9 15 4796
9 16 1604
9 17 521
9 18 2328
9 19 5374
9 20 2891
9 21 3884
9 22 1253
9 23 2748
9 24 2539
9 25 6346
9 26 2801
9 27 1976
9 28 3671
9 29 5446
9 30 891
9 31 3516
9 32 3428
9 33 3896
9 34 13424
9 35 3273
9 36 1982
9 37 1905
9 38 1873
9 39 2355
9 40 3339
9 41 1841
9 42 8611
9 43 631
9 44 3898
9 45 5436
9 46 1477
9 47 2840
9 48 1960
9 49 4776
9 50 3398
9 51 1198
9 52 2939
9 53 2303
9 54 1453
9 55 1773
9 56 1215
9 57 4757
9 58 1173
9 59 1926
9 60 5405
9 61 3730
9 62 929
9 63 3105
9 64 1579
9 65 6487
9 66 1271
9 67 2666
9 68 2839
9 69 2573
9 70 1385
9 71 5851
9 72 1711
9 73 2059
9 74 1549
9 75 3557
10 0 5185
10 1 450
10 2 410
10 3 379
10 4 1135
10 5 1750
10 6 285
10 7 988
10 8 1547
10 9 1243
10 10 5785
10 11 2049
10 12 1210
10 13 2257
10 14 2124
10 15 6735
10 16 1304
10 17 511
10 18 422
10 19 1757
10 20 2048
10 21 2327
10 22 331
10 23 1045
10 24 1774
10 25 522
10 26 1759
10 27 764
10 28 2767
10 29 1066
10 30 825
10 31 1764
10 32 1963
10 33 1206
10 34 1382
10 35 1558
10 36 1647
10 37 6117
10 38 1315
10 39 1328
10 40 406
10 41 587
10 42 2769
10 43 636
10 44 1718
10 45 2304
10 46 5557
10 47 702
10 48 1753
10 49 1821
10 50 1126
10 51 1114
10 52 2160
10 53 1633
10 54 1128
10 55 916
10 56 283
10 57 1800
10 58 1961
10 59 5391
10 60 2980
10 61 1529
10 62 817
10 63 1157
10 64 393
10 65 346
10 66 284
10 67 2360
10 68 688
10 69 906
10 70 1269
10 71 778
10 72 680
10 73 792
10 74 822
10 75 2543
11 0 5728
11 1 5398
11 2 1911
11 3 551
11 4 10347
11 5 13466
11 6 618
11 7 2011
11 8 11409
11 9 4001
11 10 2115
11 11 125164
11 12 6917
11 13 8805
11 14 25880
11 15 4895
11 16 3304
11 17 439
11 18 2734
11 19 10048
11 20 3924
11 21 11161
11 22 8220
11 23 2112
11 24 40330
11 25 2328
11 26 16420
11 27 30458
11 28 3404
11 29 1779
11 30 3264
11 31 8713
11 32 61746
11 33 14877
11 34 4726
11 35 45775
11 36 4352
11 37 2722
11 38 17778
11 39 12069
11 40 2467
11 41 5554
11 42 13732
11 43 1393
11 44 6651
11 45 6076
11 46 2384
11 47 3580
11 48 3860
11 49 19594
11 50 10574
11 51 2099
11 52 12313
11 53 4930
11 54 3812
11 55 12715
11 56 2302
11 57 2346
11 58 3224
11 59 1804
11 60 33082
11 61 13065
11 62 2209
11 63 22207
11 64 2120
11 65 1481
11 66 1402
11 67 7977
11 68 2696
11 69 18525
11 70 1510
11 71 2932
11 72 11107
11 73 10280
11 74 19857
11 75 4413
12 0 6520
12 1 1220
12 2 836
12 3 364
12 4 7185
12 5 3267
12 6 557
12 7 1470
12 8 4726
12 9 2010
12 10 1520
12 11 5785
12 12 31962
12 13 2991
12 14 5168
12 15 3696
12 16 3875
12 17 335
12 18 1088
12 19 3303
12 20 2517
12 21 10117
12 22 1238
12 23 1114
12 24 6118
12 25 711
12 26 9461
12 27 2688
12 28 1834
12 29 699
12 30 6320
12 31 3811
12 32 4763
12 33 3234
12 34 1943
12 35 3440
12 36 3307
12 37 2204
12 38 2960
12 39 10754
12 40 895
12 41 1267
12 42 4505
12 43 2653
12 44 3190
12 45 3536
12 46 1270
12 47 853
12 48 4656
12 49 4124
12 50 2324
12 51 851
12 52 20783
12 53 3221
12 54 2501
12 55 2401
12 56 653
12 57 1389
12 58 5302
12 59 1100
12 60 14875
12 61 3084
12 62 5768
12 63 3095
12 64 609
12 65 582
12 66 529
12 67 13909
12 68 1473
12 69 2582
12 70 1048
12 71 1453
12 72 2856
12 73 5544
12 74 2084
12 75 3118
13 0 4707
13 1 1851
13 2 5155
13 3 915
13 4 3490
13 5 17573
13 6 424
13 7 3919
13 8 6152
13 9 8223
13 10 2062
13 11 8127
13 12 2802
13 13 94392
13 14 13720
13 15 4859
13 16 1885
13 17 701
13 18 9776
13 19 16137
13 20 3664
13 21 5873
13 22 4229
13 23 2972
13 24 5796
13 25 6989
13 26 5214
13 27 4191
13 28 4172
13 29 3732
13 30 1342
13 31 8634
13 32 7300
13 33 9615
13 34 13925
13 35 8300
13 36 3191
13 37 2180
13 38 4778
13 39 4965
13 40 7081
13 41 11024
13 42 47175
13 43 905
13 44 10821
13 45 8212
13 46 1959
13 47 17177
13 48 2644
13 49 10886
13 50 12184
13 51 1436
13 52 5156
13 53 3962
13 54 2791
13 55 4554
13 56 4160
13 57 3418
13 58 2113
13 59 1531
13 60 8804
13 61 11338
13 62 1238
13 63 6054
13 64 9977
13 65 3239
13 66 3330
13 67 4159
13 68 8277
13 69 5926
13 70 2140
