#He so k la
3.0
#Number of Nodes
94
# list of nodes
#x #y #z
83.12513442633383 36.964559452384925 0.0
2.7441878262342634 85.05770535850576 0.0
6.61700682805166 4.347537155680063 0.0
68.06024144567148 94.33692807003251 0.0
35.088625147769335 50.05544800150494 0.0
57.05625313775332 4.19237847809851 0.0
99.16018338750862 77.84129220237459 0.0
1.5134204414283272 46.49300026945283 0.0
37.374533338042696 95.03847613091426 0.0
62.76698355991283 58.152838048266815 0.0
27.77624507910089 15.404843894617372 0.0
87.39576353491172 5.873786527554103 0.0
41.685771688371865 71.69684451193717 0.0
23.003797891472125 67.81197336649134 0.0
58.13865597419324 22.198167180092202 0.0
92.1087620031962 55.63977498056937 0.0
11.398534859808205 24.11378601092241 0.0
99.08559544724858 20.708387654131855 0.0
79.17095439749562 71.21072720619748 0.0
59.58333553302802 42.88506053330953 0.0
86.01091377598863 89.92270745503752 0.0
41.871234799799154 32.737904271909926 0.0
20.746531254035744 48.3718567143795 0.0
54.26492426151746 74.23847581585406 0.0
98.3068653901419 35.631458807475866 0.0
73.71007483214697 17.460162874294625 0.0
34.669779943887455 2.310048822573708 0.0
16.532900219975325 1.392028814107153 0.0
15.727078329599655 97.1389216255013 0.0
3.2781868482247156 61.690070840017 0.0
53.61219462640961 90.2730033492116 0.0
48.921558564031535 49.29908937466857 0.0
27.416051950606743 30.84756150491475 0.0
47.70058793473894 10.044372187089284 0.0
30.431755640080045 71.3841587245342 0.0
69.46390440602909 44.69380743042027 0.0
75.55780206579097 55.00928297100836 0.0
10.438178415419864 13.066560849592221 0.0
36.302615809378125 59.66731762617676 0.0
15.553356020039942 39.43352099041414 0.0
73.24185974509041 83.73169241439837 0.0
43.27964523181906 80.51187494447473 0.0
70.42027772631059 27.330402326322744 0.0
15.898356706513113 78.12915673098074 0.0
0.3848400118224823 23.89130164968633 0.0
43.72666206373305 41.4270821256285 0.0
17.95695348212216 19.3245099858893 0.0
68.2889761103663 10.978551266570815 0.0
93.32144126467053 29.015501452133563 0.0
27.05248864342076 54.00333288660576 0.0
25.613552354682344 43.40722719038513 0.0
63.889107630595426 70.56101787821837 0.0
6.4027153510068056 53.36490784869275 0.0
45.39617441779116 1.3844039750365356 0.0
39.4741887565413 11.245998650667083 0.0
81.22604949550791 64.54409235903512 0.0
45.99180731459896 20.859272306884943 0.0
58.25398112384325 98.11836122218047 0.0
64.04741477466509 86.32045429940999 0.0
3.0990311226633143 11.189479596209052 0.0
79.89634200719232 25.965736576600865 0.0
76.62347524160637 5.4232778308956515 0.0
38.41399274096389 88.63197458820915 0.0
1.8319387564306062 30.308470252179593 0.0
26.38907921923767 4.522012984667071 0.0
41.19324996540047 53.97177181429253 0.0
33.62050847171264 38.507250893292934 0.0
7.2410310817339205 76.12964311365602 0.0
16.75801782692127 29.281885914918952 0.0
28.98847735526729 92.97970986466413 0.0
91.3796723126366 17.611166196145252 0.0
51.737933121187325 57.74706468934565 0.0
12.82976220578165 46.10788447268165 0.0
84.92300096441289 77.60190141728019 0.0
91.87624976727328 43.404713681236714 0.0
9.616843306375973 60.50885268946996 0.0
86.37878556038638 13.749109751690607 0.0
22.561621533160167 95.57307246497066 0.0
73.88003702600412 33.935790903568986 0.0
54.816838243980186 14.232046999806457 0.0
16.070193804165662 8.570831765777688 0.0
27.02752022831136 60.87675945222605 0.0
34.26955476511529 79.75142721482456 0.0
11.84039187978895 68.54354817551133 0.0
66.72690423353568 3.265002986977951 0.0
44.953978151323874 63.57313777460257 0.0
95.94380950992912 83.82210054375565 0.0
33.234090570993644 19.728077179284867 0.0
50.677443861867665 38.756568028919475 0.0
16.72609826517393 54.343543383722555 0.0
80.11368856992378 86.14648074030099 0.0
60.09175701670946 90.52562447831036 0.0
32.320825384611 10.78806476261304 0.0
4.2464630085302675 39.19543578801876 0.0
#nguong BER
0.001
#Ma tran yeu cau D
#source_index dest_index bw don vi Mbps
0 0 0
0 1 194
0 2 841
0 3 345
0 4 453
0 5 761
0 6 43
0 7 254
0 8 47
0 9 1761
0 10 161
0 11 698
0 12 662
0 13 279
0 14 1666
0 15 481
0 16 254
0 17 167
0 18 553
0 19 1091
0 20 31
0 21 344
0 22 332
0 23 708
0 24 586
0 25 244
0 26 173
0 27 382
0 28 202
0 29 411
0 30 132
0 31 500
0 32 467
0 33 863
0 34 390
0 35 2558
0 36 16
0 37 583
0 38 639
0 39 533
0 40 132
0 41 159
0 42 1002
0 43 463
0 44 40
0 45 756
0 46 681
0 47 798
0 48 2924
0 49 717
0 50 370
0 51 398
0 52 441
0 53 417
0 54 503
0 55 369
0 56 720
0 57 64
0 58 439
0 59 571
0 60 1387
0 61 394
0 62 109
0 63 375
0 64 471
0 65 503
0 66 508
0 67 322
0 68 68
0 69 1
0 70 494
0 71 86
0 72 448
0 73 320
0 74 211
0 75 329
0 76 252
0 77 73
0 78 838
0 79 371
0 80 463
0 81 215
0 82 283
0 83 340
0 84 676
0 85 241
0 86 60
0 87 451
0 88 578
0 89 214
0 90 134
0 91 163
0 92 393
0 93 560
1 0 284
1 1 10459
1 2 2147
1 3 636
1 4 1526
1 5 937
1 6 88
1 7 2457
1 8 637
1 9 2251
1 10 592
1 11 574
1 12 2132
1 13 1597
1 14 977
1 15 330
1 16 667
1 17 121
1 18 832
1 19 664
1 20 91
1 21 687
1 22 1971
1 23 2395
1 24 320
1 25 127
1 26 298
1 27 910
1 28 945
1 29 3626
1 30 200
1 31 986
1 32 2043
1 33 1636
1 34 2862
1 35 1156
1 36 237
1 37 1963
1 38 2199
1 39 1423
1 40 308
1 41 910
1 42 424
1 43 8856
1 44 712
1 45 1910
1 46 2427
1 47 1422
1 48 845
1 49 3310
1 50 2778
1 51 948
1 52 3488
1 53 625
1 54 551
1 55 516
1 56 905
1 57 272
1 58 898
1 59 2126
1 60 598
1 61 211
1 62 834
1 63 1439
1 64 1330
1 65 1175
1 66 1493
1 67 7850
1 68 217
1 69 607
1 70 449
1 71 465
1 72 2594
1 73 283
1 74 94
1 75 2140
1 76 320
1 77 1634
1 78 252
1 79 481
1 80 1000
1 81 1229
1 82 1576
1 83 4784
1 84 499
1 85 1257
1 86 82
1 87 1110
1 88 1388
1 89 623
1 90 122
1 91 165
1 92 747
1 93 2309
2 0 793
2 1 2284
2 2 176961
2 3 1520
2 4 3358
2 5 6245
2 6 587
2 7 6408
2 8 1114
2 9 6660
2 10 8961
2 11 3419
2 12 3652
2 13 2374
2 14 5480
2 15 1090
2 16 12891
2 17 579
2 18 2122
2 19 2724
2 20 501
2 21 3852
2 22 5247
2 23 5503
2 24 1672
2 25 953
2 26 4272
2 27 33377
2 28 1264
2 29 4948
2 30 464
2 31 3402
2 32 15261
2 33 12170
2 34 3903
2 35 4327
2 36 599
2 37 62236
2 38 5359
2 39 8827
2 40 1391
2 41 1490
2 42 1425
2 43 5099
2 44 8018
2 45 7699
2 46 27297
2 47 6819
2 48 3984
2 49 7018
2 50 9744
2 51 1734
2 52 8567
2 53 5228
2 54 6188
2 55 1213
2 56 4983
2 57 503
2 58 2267
2 59 67329
2 60 2049
2 61 1689
2 62 1185
2 63 11973
2 64 17934
2 65 3088
2 66 7279
2 67 4906
2 68 2824
2 69 627
2 70 2683
2 71 1495
2 72 9618
2 73 1231
2 74 691
2 75 4817
2 76 1289
2 77 1289
2 78 1432
2 79 3550
2 80 29240
2 81 2784
2 82 2942
2 83 4545
2 84 4822
2 85 3152
2 86 432
2 87 8547
2 88 5790
2 89 2106
2 90 663
2 91 752
2 92 7099
2 93 12805
3 0 169
3 1 570
3 2 1742
3 3 7569
3 4 1309
3 5 1020
3 6 522
3 7 1001
3 8 1161
3 9 4215
3 10 757
3 11 688
3 12 2268
3 13 569
3 14 1147
3 15 979
3 16 595
3 17 156
3 18 1936
3 19 663
3 20 743
3 21 494
3 22 930
3 23 4961
3 24 661
3 25 206
3 26 410
3 27 924
3 28 520
3 29 1033
3 30 1237
3 31 1532
3 32 1671
3 33 1634
3 34 2007
3 35 1950
3 36 524
3 37 1494
3 38 2380
3 39 968
3 40 3093
3 41 976
3 42 390
3 43 1483
3 44 296
3 45 1938
3 46 1416
3 47 1545
3 48 1558
3 49 2447
3 50 1478
3 51 1939
3 52 1440
3 53 626
3 54 603
3 55 670
3 56 598
3 57 991
3 58 9424
3 59 1258
3 60 656
3 61 260
3 62 1075
3 63 1101
3 64 965
3 65 1036
3 66 1380
3 67 903
3 68 203
3 69 422
3 70 724
3 71 591
3 72 1283
3 73 897
3 74 333
3 75 1162
3 76 345
3 77 419
3 78 435
3 79 601
3 80 594
3 81 1452
3 82 1769
3 83 1432
3 84 953
3 85 1388
3 86 497
3 87 910
3 88 1853
3 89 579
3 90 1080
3 91 1400
3 92 655
3 93 1395
4 0 311
4 1 829
4 2 3902
4 3 1329
4 4 21152
4 5 2463
4 6 263
4 7 3203
4 8 876
4 9 6386
4 10 2604
4 11 1355
4 12 5672
4 13 2810
4 14 2917
4 15 887
4 16 2081
4 17 345
4 18 1616
4 19 1929
4 20 185
4 21 2262
4 22 6231
4 23 5643
4 24 1100
4 25 203
4 26 883
4 27 1915
4 28 663
4 29 3389
4 30 366
4 31 7612
4 32 9672
4 33 3933
4 34 6794
4 35 3259
4 36 341
4 37 4542
4 38 12689
4 39 5569
4 40 930
4 41 1380
4 42 745
4 43 3797
4 44 1150
4 45 10504
4 46 4646
4 47 3072
4 48 2298
4 49 19898
4 50 14375
4 51 1603
4 52 4708
4 53 1736
4 54 2313
4 55 648
4 56 1879
4 57 466
4 58 1636
4 59 3939
4 60 903
4 61 607
4 62 816
4 63 3599
4 64 2767
4 65 11524
4 66 10603
4 67 3183
4 68 1068
4 69 482
4 70 1156
4 71 1822
4 72 6722
4 73 760
4 74 168
4 75 4443
4 76 542
4 77 704
4 78 752
4 79 1693
4 80 2404
4 81 5895
4 82 2997
4 83 4828
4 84 1599
4 85 4256
4 86 318
4 87 2899
4 88 6650
4 89 1530
4 90 397
4 91 464
4 92 2599
4 93 4662
5 0 415
5 1 764
5 2 6380
5 3 1005
5 4 2279
5 5 42291
5 6 393
5 7 1638
5 8 607
5 9 5856
5 10 3671
5 11 3994
5 12 2380
5 13 1351
5 14 10484
5 15 1153
5 16 2735
5 17 682
5 18 1566
5 19 2609
5 20 332
5 21 2811
5 22 2720
5 23 3363
5 24 1667
5 25 1258
5 26 2394
5 27 3850
5 28 618
5 29 1992
5 30 502
5 31 2680
5 32 7164
5 33 23455
5 34 2745
5 35 4041
5 36 477
5 37 6654
5 38 3326
5 39 3351
5 40 862
5 41 361
5 42 2643
5 43 2101
5 44 1328
5 45 5724
5 46 5768
5 47 20837
5 48 4429
5 49 4120
5 50 4603
5 51 1114
5 52 3449
5 53 9640
5 54 5572
5 55 890
5 56 6289
5 57 436
5 58 1591
5 59 5242
5 60 3051
5 61 4058
5 62 692
5 63 2644
5 64 7508
5 65 1926
5 66 3798
5 67 1861
5 68 719
5 69 394
5 70 2790
5 71 1174
5 72 3760
5 73 750
5 74 614
5 75 1545
5 76 1936
5 77 682
5 78 1735
5 79 8733
5 80 3479
5 81 1590
5 82 1741
5 83 2152
5 84 18247
5 85 2322
5 86 352
5 87 4492
5 88 4505
5 89 851
5 90 393
5 91 382
5 92 4688
5 93 3956
6 0 41
6 1 146
6 2 504
6 3 372
6 4 411
6 5 230
6 6 0
6 7 196
6 8 123
6 9 1291
6 10 174
6 11 349
6 12 579
6 13 213
6 14 440
6 15 498
6 16 163
6 17 96
6 18 470
6 19 357
6 20 319
6 21 210
6 22 295
6 23 833
6 24 173
6 25 106
6 26 91
6 27 214
6 28 102
6 29 262
6 30 78
6 31 442
6 32 713
6 33 354
6 34 212
6 35 488
6 36 236
6 37 532
6 38 677
6 39 231
6 40 294
6 41 275
6 42 51
6 43 414
6 44 159
6 45 619
6 46 391
6 47 416
6 48 541
6 49 443
6 50 497
6 51 80
6 52 533
6 53 180
6 54 302
6 55 618
6 56 190
6 57 192
6 58 685
6 59 573
6 60 279
6 61 77
6 62 183
6 63 417
6 64 308
6 65 295
6 66 422
6 67 386
6 68 75
6 69 136
6 70 279
6 71 208
6 72 309
6 73 902
6 74 24
6 75 135
6 76 281
6 77 133
6 78 244
6 79 268
6 80 151
6 81 315
6 82 394
6 83 291
6 84 378
6 85 249
6 86 1310
6 87 245
6 88 430
6 89 88
6 90 97
6 91 81
6 92 256
6 93 422
7 0 242
7 1 1047
7 2 6146
7 3 1034
7 4 3285
7 5 2356
7 6 175
7 7 32303
7 8 1329
7 9 3700
7 10 2579
7 11 1104
7 12 3286
7 13 2194
7 14 2626
7 15 715
7 16 3495
7 17 385
7 18 936
7 19 1364
7 20 221
7 21 1900
7 22 7153
7 23 3517
7 24 729
7 25 310
7 26 822
7 27 3223
7 28 924
7 29 9326
7 30 441
7 31 2488
7 32 6892
7 33 4504
7 34 3781
7 35 2266
7 36 252
7 37 7565
7 38 4557
7 39 9450
7 40 646
7 41 700
7 42 741
7 43 4179
7 44 2790
7 45 3861
7 46 6977
7 47 2662
7 48 1766
7 49 5919
7 50 9534
7 51 1018
7 52 25182
7 53 1707
7 54 1461
7 55 636
7 56 2278
7 57 458
7 58 1390
7 59 6077
7 60 788
7 61 520
7 62 897
7 63 9632
7 64 3884
7 65 2740
7 66 4289
7 67 4260
7 68 1071
7 69 329
7 70 1086
7 71 1130
7 72 14038
7 73 475
7 74 191
7 75 7827
7 76 453
7 77 796
7 78 841
7 79 814
7 80 3484
7 81 3444
7 82 2014
7 83 6370
7 84 1446
7 85 2656
7 86 370
7 87 2882
7 88 3177
7 89 3081
7 90 366
7 91 416
7 92 2526
7 93 27109
8 0 107
8 1 824
8 2 1379
8 3 987
8 4 730
8 5 499
8 6 199
8 7 890
8 8 2411
8 9 2365
8 10 504
8 11 541
8 12 2248
8 13 720
8 14 908
8 15 161
8 16 430
8 17 119
8 18 491
8 19 278
8 20 161
8 21 561
8 22 1046
8 23 3364
8 24 368
8 25 64
8 26 224
8 27 480
8 28 757
8 29 1199
8 30 735
8 31 917
8 32 1351
8 33 1387
8 34 2597
8 35 1329
8 36 163
8 37 1183
8 38 1272
8 39 1300
8 40 404
8 41 1376
8 42 282
8 43 2455
8 44 414
8 45 1584
8 46 1024
8 47 845
8 48 777
8 49 2264
8 50 1692
8 51 1237
8 52 1300
8 53 468
8 54 350
8 55 358
8 56 640
8 57 648
8 58 1528
8 59 869
8 60 419
8 61 235
8 62 2790
8 63 851
8 64 796
8 65 934
8 66 688
8 67 1231
8 68 77
8 69 1487
8 70 288
8 71 528
8 72 1477
8 73 434
8 74 34
8 75 1295
